set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,center_X,true_beta,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP,500,"[[0.940011655820996, -0.219265422237331, -0.202210735417221, -0.57617762701152, 0.467958099087469], [-0.260556357293718]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP_500,38.048772573471105,0.114516735076904,2025-06-16 23:34:13.552677,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.940011655820996, -0.219265422237331, -0.202210735417221, -0.57617762701152, 0.467958099087469]",-0.260556357293718,0.0,0.12361100167854112,0.2266759595030355,0.24153326722967125,0.20021156880689153
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP,1000,"[[0.939066717323224, -0.220042069562602, -0.237672961517222, -0.454975888016133, 0.576089752210611], [-0.328226969224019]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP_1000,38.911901235580395,0.100237607955933,2025-06-16 23:40:16.175847,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.939066717323224, -0.220042069562602, -0.237672961517222, -0.454975888016133, 0.576089752210611]",-0.32822696922401895,0.0,0.1733433546919198,0.23461126798332627,0.31117320780300095,0.2134648805404361
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP,5000,"[[0.876904346013573, -0.326645119040084, -0.23791371942784, -0.548185066160343, 0.491892079065663], [-0.226686842398027]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP_5000,71.0819809436798,0.0957493782043457,2025-06-16 23:46:52.889997,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.876904346013573, -0.326645119040084, -0.23791371942784, -0.548185066160343, 0.491892079065663]",-0.226686842398027,0.0,0.048896818730742794,0.2278235774207757,0.19084111427070957,0.19841746860337772
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP,10000,"[[0.833424752474317, -0.378036278191832, -0.204543931937303, -0.513194814856906, 0.511121498836177], [-0.247499521049925]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP_10000,114.30085849762,0.110956192016602,2025-06-16 23:58:41.470567,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.833424752474317, -0.378036278191832, -0.204543931937303, -0.513194814856906, 0.511121498836177]",-0.24749952104992498,0.0,0.10120927067936464,0.2447561695409306,0.2291304783721721,0.2141728101040992
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP,50000,"[[0.835127345873292, -0.36669572485477, -0.17464153236441, -0.48648342289303, 0.521764248827935], [-0.236970299791638]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP_50000,570.1771848201751,0.20148777961731,2025-06-17 00:17:44.155215,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.835127345873292, -0.36669572485477, -0.17464153236441, -0.48648342289303, 0.521764248827935]",-0.236970299791638,0.0,0.1274753127012759,0.2539918175712785,0.23643002797280097,0.2210190018066219
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,100,"[[2.12425926357399, -0.851524713184206, -0.430855576387604, -1.73841344475336, 0.641404086734408], [0.690096421587602]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_100,54.3132543563843,0.0946195125579834,2025-06-17 01:50:51.931407,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[2.12425926357399, -0.851524713184206, -0.430855576387604, -1.73841344475336, 0.641404086734408]",0.6900964215876021,0.0,0.2188333042289565,0.1619735180063092,0.3146002184355508,0.21435011018659322
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,500,"[[1.5185781767192, -0.166934210780278, -0.313997226340484, -0.910627381855913, 0.593554788829613], [-0.0369387543050005]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_500,55.234407901763895,0.0828146934509277,2025-06-17 01:59:37.006181,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.5185781767192, -0.166934210780278, -0.313997226340484, -0.910627381855913, 0.593554788829613]",-0.0369387543050005,0.0,0.222035459595251,0.07103657148343437,0.22286984805347304,0.059424554831129496
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,1000,"[[1.70058487333735, -0.124903668903332, -0.605204782348568, -0.84276540219889, 0.623341433255976], [-0.0750771579333598]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_1000,58.7723608016968,0.0813150405883789,2025-06-17 02:08:48.964041,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.70058487333735, -0.124903668903332, -0.605204782348568, -0.84276540219889, 0.623341433255976]",-0.0750771579333598,0.0,0.2620041870510357,0.07207234161443452,0.2643946401158684,0.06099971461925388
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,5000,"[[1.63124629132325, -0.281504231436785, -0.595751408785351, -1.007085857617, 0.582229860151847], [0.0116301176759065]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_5000,94.6177232265472,0.0816750526428223,2025-06-17 02:18:32.537189,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.63124629132325, -0.281504231436785, -0.595751408785351, -1.007085857617, 0.582229860151847]",0.0116301176759065,0.0,0.18807667110677398,0.039642264459162135,0.1881565331918648,0.03305776365549435
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,10000,"[[1.64514914183519, -0.364459071418947, -0.625791811618524, -0.980828805909487, 0.551377652075988], [0.0390140241156668]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_10000,151.46919631958,0.134959936141968,2025-06-17 02:34:30.706675,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.64514914183519, -0.364459071418947, -0.625791811618524, -0.980828805909487, 0.551377652075988]",0.0390140241156668,0.0,0.1783380593847659,0.03564460396278246,0.17927426021789666,0.029957518981935025
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,50000,"[[1.59372380082023, -0.370629260144502, -0.624733450720268, -0.872291005852209, 0.68905152458207], [0.0173789085390019]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_50000,570.1934061050421,0.20028281211853,2025-06-17 02:58:12.210578,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.59372380082023, -0.370629260144502, -0.624733450720268, -0.872291005852209, 0.68905152458207]",0.0173789085390019,0.0,0.1441922274814627,0.027955425013651253,0.14443369762628322,0.02334652525504388
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,100,"[[1.65339249910554, -0.652135833688311, -0.363935846643436, -1.12075624729915, 0.635885406339868], [0.658745114717995]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_100,37.993860483169605,0.11397433280944802,2025-06-16 23:28:40.493885,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.65339249910554, -0.652135833688311, -0.363935846643436, -1.12075624729915, 0.635885406339868]",0.658745114717995,0.0,0.12692209982202246,0.016882354915147495,0.3138394243469164,0.08639281679009364
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,500,"[[1.19711157180051, -0.258353993314596, -0.221484058026109, -0.636925102011703, 0.531065229215061], [-0.0888377825740207]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_500,38.3603949546814,0.107240200042725,2025-06-16 23:34:26.773487,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.19711157180051, -0.258353993314596, -0.221484058026109, -0.636925102011703, 0.531065229215061]",-0.0888377825740207,0.0,0.16289801199492873,0.14067962176977794,0.17327708706291028,0.11854837674359313
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,1000,"[[1.18810693970797, -0.272514571436965, -0.235462546123647, -0.631948785081591, 0.577034884834776], [-0.209156316819961]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_1000,39.9107818603516,0.4384446144104,2025-06-16 23:40:45.207121,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.18810693970797, -0.272514571436965, -0.235462546123647, -0.631948785081591, 0.577034884834776]",-0.20915631681996102,0.0,0.14760507193074346,0.13374499947000607,0.20160958245667454,0.11874522703595371
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,5000,"[[1.04680593647055, -0.397199738136612, -0.176028456400346, -0.67072454761543, 0.5119255034635], [-0.156987488602409]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_5000,70.1649508476257,0.11356520652771,2025-06-16 23:47:25.877809,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.04680593647055, -0.397199738136612, -0.176028456400346, -0.67072454761543, 0.5119255034635]",-0.156987488602409,0.0,0.11301403974339065,0.15806823158966488,0.15799839555156284,0.13583103825433598
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,10000,"[[1.03611264711386, -0.413192585780154, -0.114768888226667, -0.616459998015534, 0.51265621255065], [-0.133715299109023]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_10000,112.513773441315,0.132605791091919,2025-06-16 23:59:16.694077,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.03611264711386, -0.413192585780154, -0.114768888226667, -0.616459998015534, 0.51265621255065]",-0.133715299109023,0.0,0.1588091792063395,0.17783618547585223,0.185720351219329,0.1511767847658461
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,50000,"[[1.05787338652429, -0.43648054613911, -0.120230517887706, -0.622513676743455, 0.545311773494382], [-0.154663080436668]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_50000,546.086879014969,0.616644620895386,2025-06-17 00:17:55.571702,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.05787338652429, -0.43648054613911, -0.120230517887706, -0.622513676743455, 0.545311773494382]",-0.15466308043666802,0.0,0.15925512010573492,0.16467983745985312,0.19254981685317762,0.14121997595823746
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,100,"[[2.62638858789084, -0.781892891987242, -0.569283082025314, -1.8022959790356, 0.57859357069453], [1.06648060679535]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_100,55.62373042106629,0.131046295166016,2025-06-17 01:44:21.995556,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[2.62638858789084, -0.781892891987242, -0.569283082025314, -1.8022959790356, 0.57859357069453]",1.06648060679535,0.0,0.23919127975510057,0.3297815791877819,0.38586156104018604,0.46438146343491454
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,500,"[[1.57325843922892, -0.234423535886393, -0.291392607820056, -0.81482551441633, 0.604777361878304], [0.0113556606338756]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_500,56.1079971790314,0.11636137962341303,2025-06-17 01:53:29.049567,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.57325843922892, -0.234423535886393, -0.291392607820056, -0.81482551441633, 0.604777361878304]",0.0113556606338756,0.0,0.21435741116530105,0.06712406663074898,0.21443865260633824,0.055958214030362774
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,1000,"[[1.49263914206908, -0.189968564516193, -0.317079258202353, -0.717915919136233, 0.623179697257222], [-0.0926717093052457]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_1000,61.1126174926758,0.0956630706787109,2025-06-17 02:03:06.296159,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.49263914206908, -0.189968564516193, -0.317079258202353, -0.717915919136233, 0.623179697257222]",-0.0926717093052457,0.0,0.2224353112642912,0.08490966926487477,0.22816024641970928,0.07218939867165497
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,5000,"[[1.45341813282625, -0.441850230512723, -0.345484441257555, -0.89327062701808, 0.6224664557356], [-0.0618717271029032]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_5000,93.42395424842829,0.111937046051025,2025-06-17 02:13:00.761776,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.45341813282625, -0.441850230512723, -0.345484441257555, -0.89327062701808, 0.6224664557356]",-0.0618717271029032,0.0,0.09606121436839657,0.03655413248550452,0.10140739453244853,0.031099795507036454
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,10000,"[[1.46322328891812, -0.501297461591716, -0.306714099708323, -0.85517728922489, 0.569090725841388], [-0.0291165372684972]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_10000,142.677846670151,0.13070654869079598,2025-06-17 02:28:53.017077,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.46322328891812, -0.501297461591716, -0.306714099708323, -0.85517728922489, 0.569090725841388]",-0.0291165372684972,0.0,0.12329152508269595,0.044488352679365295,0.12425346867814052,0.037214922689889046
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,50000,"[[1.46728147705778, -0.543709930862653, -0.252827047252602, -0.842137739319454, 0.628478217477942], [-0.0185778751421839]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_50000,515.040143966675,0.248133897781372,2025-06-17 02:51:49.186911,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.46728147705778, -0.543709930862653, -0.252827047252602, -0.842137739319454, 0.628478217477942]",-0.0185778751421839,0.0,0.12946817164532104,0.04290650679454675,0.12983411762890804,0.03581294523625538
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,100,"[[1.32547165918978, -0.644090345297499, -0.492427918394001, -1.26566184494366, 0.701762256386454, -0.0280621266026707, 0.432863783625347, 0.359340310025702, -0.128071291866058, 0.708631305888946], [0.009691465308669]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_100,29.526865482330297,0.160489797592163,2025-06-17 04:18:16.622171,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.32547165918978, -0.644090345297499, -0.492427918394001, -1.26566184494366, 0.701762256386454]",0.009691465308669002,0.0,0.16502570744328382,0.031111816230000568,0.16508823928553262,0.02594216760830533
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,500,"[[0.937934219577084, -0.26264881157449, -0.171994969066972, -0.660612082854907, 0.475248121861352, -0.911882901188775, 0.289000903579344, 0.0649952562261866, 0.150332644627049, 0.862950656590994], [-0.404945136913134]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_500,36.1660251617432,0.17908954620361306,2025-06-16 23:33:47.196127,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.937934219577084, -0.26264881157449, -0.171994969066972, -0.660612082854907, 0.475248121861352]",-0.404945136913134,0.0,0.12656872035603464,0.2084321247536427,0.33057645794602136,0.20102353127963504
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,1000,"[[0.929594820763413, -0.233579047058518, -0.251814804319329, -0.564272952440067, 0.516858965383609, -0.999016835932887, 0.215402901569922, 0.112289678404848, 0.0897926499800229, 1.11775030969213], [-0.507226156558489]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_1000,39.439638376236,0.180736780166626,2025-06-16 23:39:50.763261,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.929594820763413, -0.233579047058518, -0.251814804319329, -0.564272952440067, 0.516858965383609]",-0.507226156558489,0.0,0.10017098323121808,0.21646540896739327,0.39709659818723936,0.22326756978901052
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,5000,"[[0.802381825573686, -0.311684978588563, -0.212132333738564, -0.631533654550515, 0.442132841991296, -0.601595447315465, 0.265707563736495, 0.20936215695999, 0.12204092459735, 0.953608681261887], [-0.517689759070885]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_5000,70.4883432388306,0.171489000320435,2025-06-16 23:46:23.893985,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.802381825573686, -0.311684978588563, -0.212132333738564, -0.631533654550515, 0.442132841991296]",-0.517689759070885,0.0,0.08938521506084154,0.24791484067839553,0.42401343472718706,0.2512628150064747
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,10000,"[[0.743869791717069, -0.379933830193166, -0.186338068379613, -0.595374928013429, 0.456134465477374, -0.538013188333334, 0.264860541562358, 0.190483481492091, 0.0175082722380675, 0.942827684012087], [-0.509508823804662]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_10000,113.59513401985201,0.507907152175903,2025-06-16 23:58:06.295058,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.743869791717069, -0.379933830193166, -0.186338068379613, -0.595374928013429, 0.456134465477374]",-0.5095088238046621,0.0,0.12493429763814758,0.2682858917130645,0.4380559121517594,0.26683811668335544
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,50000,"[[0.748123483069387, -0.371017090470362, -0.152411931502406, -0.548329659541973, 0.480003024147199, -0.581772179148359, 0.236617701741664, 0.092166819900406, 0.0188572254538184, 0.928082875634509], [-0.448241266682022]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_50000,560.064127206802,0.571510314941406,2025-06-17 00:17:10.252017,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.748123483069387, -0.371017090470362, -0.152411931502406, -0.548329659541973, 0.480003024147199]",-0.4482412666820221,0.0,0.1337662528999161,0.27813967756395525,0.40278248031599684,0.26526977016274667
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,100,"[[3.11479056769149, -0.744348852900612, -0.797242572768379, -2.71697981561334, 0.630632163368187, 0.998803077986322, 0.894356912673386, 0.261303366634556, -0.232110659858615, 0.764343770285381], [0.642752121980106]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_100,54.426198720932,0.18821144104003895,2025-06-17 01:49:25.361653,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[3.11479056769149, -0.744348852900612, -0.797242572768379, -2.71697981561334, 0.630632163368187]",0.6427521219801059,0.0,0.30311281969905324,1.0138598223488646,0.3361697257260572,0.9137382336757085
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,500,"[[1.56369358952082, -0.194997569288849, -0.294532949471124, -0.83362251126585, 0.572494333387827, -0.82423373956003, 0.121553797448005, 0.0987532764471931, 0.174983150606842, 0.534492052299321], [-0.0803490460814824]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_500,55.9684572219849,0.632186889648438,2025-06-17 01:58:14.295953,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.56369358952082, -0.194997569288849, -0.294532949471124, -0.83362251126585, 0.572494333387827]",-0.0803490460814824,0.0,0.23038768957324654,0.0750076833568248,0.2341825982719446,0.06358239766505469
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,1000,"[[1.55633295272331, -0.191905284588654, -0.523617626119874, -0.846125136908736, 0.632334791554832, -0.681628763665293, 0.090560251715332, 0.127711435601087, 0.0162762177268978, 0.824405050745246], [-0.252962803429869]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_1000,58.679878711700404,0.16958642005920402,2025-06-17 02:07:25.353582,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.55633295272331, -0.191905284588654, -0.523617626119874, -0.846125136908736, 0.632334791554832]",-0.252962803429869,0.0,0.20455828820713223,0.057340461787784736,0.2409507322271118,0.058448748143003694
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,5000,"[[1.5300876895385, -0.312893413037872, -0.623306811851597, -1.05718965389863, 0.58283884397316, -0.418292246485296, 0.150692200549012, 0.162657979934729, -0.0148773231140789, 0.708520616931196], [-0.193069580053514]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_5000,96.24861621856691,0.183486938476562,2025-06-17 02:17:24.992426,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.5300876895385, -0.312893413037872, -0.623306811851597, -1.05718965389863, 0.58283884397316]",-0.193069580053514,0.0,0.17485916006176666,0.037469674799086215,0.1978295046458306,0.03743737278957856
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,10000,"[[1.54677243935218, -0.374268917780944, -0.593701685537252, -1.02104772200176, 0.532166461619431, -0.400154062769602, 0.133162872670905, 0.137522559832952, -0.0738504465729447, 0.671072276971497], [-0.114659388142669]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_10000,147.854491233826,0.17923378944396998,2025-06-17 02:33:44.059032,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.54677243935218, -0.374268917780944, -0.593701685537252, -1.02104772200176, 0.532166461619431]",-0.11465938814266902,0.0,0.16637804572226467,0.036091499076487184,0.17540956801034951,0.032267378445281186
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,50000,"[[1.51411253960925, -0.387683172960758, -0.618896484708198, -0.922732398891544, 0.640730919320616, -0.450506192293961, 0.0968200670066047, 0.044223732427055, -0.080079221483602, 0.628357888843008], [-0.0642534617158985]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_50000,559.585009098053,0.27043223381042497,2025-06-17 02:57:11.890889,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.51411253960925, -0.387683172960758, -0.618896484708198, -0.922732398891544, 0.640730919320616]",-0.0642534617158985,0.0,0.12998499700004112,0.02872832283821461,0.13378967650828955,0.024628353588924914
SimG_rep0_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,100,"[[1.94863686426857, -0.613742035694098, -0.558100831325775, -1.9004200885598, 0.539570554353022, 0.985908441907736, 0.732391475263341, 0.254082745217558, 0.0930860028464119, 0.66314882139201], [0.166435671921504]]",SimG_rep0_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_100,26.9197955131531,0.14934515953064,2025-06-17 04:30:27.375882,SimG,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.94863686426857, -0.613742035694098, -0.558100831325775, -1.9004200885598, 0.539570554353022]",0.166435671921504,0.0,0.2803885451518158,0.17938208100942363,0.28605255372739147,0.15410187298918013
