set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,center_X,true_beta,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,5000,"[[1.43098440141976, -0.621165060028199, -0.67315187188485, -0.905486625584126, 0.966336815131551, NA, -0.0504531481858883, 0.368572210223656, NA, NA], [1.17185142073909]]",SimF3_rep6_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_5000,0.0166435241699219,0.107384920120239,2025-06-19 10:40:25.692534,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.43098440141976, -0.621165060028199, -0.67315187188485, -0.905486625584126, 0.966336815131551]",1.17185142073909,0.0,0.12875164490141983,0.019346627521001226,0.5132295423259293,0.244994814982205
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,5000,"[[1.64893654981501, -0.7510845169465, -0.771379492725584, -1.40200499311386, 0.960287692886259, NA, -0.175351502439169, 0.685098068839323, NA, NA], [1.13618295686639]]",SimF3_rep7_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_5000,0.0206880569458008,0.113577127456665,2025-06-19 10:40:25.864752,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.64893654981501, -0.7510845169465, -0.771379492725584, -1.40200499311386, 0.960287692886259]",1.13618295686639,0.0,0.12493242459562787,0.039286843057742174,0.4293184129152736,0.24789098779372729
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,5000,"[[1.66115217316288, -0.776691761722231, -0.595205724952004, -0.70914445230652, 0.811879380718576, NA, -0.253995101774747, 0.70959999831494, NA, NA], [1.04453695827777]]",SimF3_rep8_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_5000,0.0195810794830322,0.106959104537964,2025-06-19 10:40:26.048951,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.66115217316288, -0.776691761722231, -0.595205724952004, -0.70914445230652, 0.811879380718576]",1.04453695827777,0.0,0.18043944466339204,0.033657052801959346,0.4748988401409862,0.20989045353632874
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,5000,"[[1.6235209882422, -0.950739404095515, -0.691570167220737, -0.746835833303974, 1.04726654780367, NA, -0.0834900806827225, 0.480078031890521, NA, NA], [1.2724353597263]]",SimF3_rep9_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_5000,0.0355522632598877,0.103748083114624,2025-06-19 10:40:26.490466,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.6235209882422, -0.950739404095515, -0.691570167220737, -0.746835833303974, 1.04726654780367]",1.2724353597263,0.0,0.22368662071046524,0.05620889063356693,0.5354455412703002,0.3166893663082722
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.67246675252225, -0.783662082548514, -0.678266116974749, -0.845116671405293, 0.909314823141493, NA, -0.20330315583169, 0.704550612224314, NA, NA], [1.11201009196956]]",SimF3_rep0_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0392277240753174,0.105390310287476,2025-06-19 10:40:26.677772,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.67246675252225, -0.783662082548514, -0.678266116974749, -0.845116671405293, 0.909314823141493]",1.11201009196956,0.0,0.14149089652579055,0.021647979951631466,0.4663508287205143,0.22413439073338445
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.58685527172218, -0.668539454153051, -0.773523053233164, -0.887696096455444, 0.76274157111215, NA, -0.160325517965123, 0.571267330878997, NA, NA], [1.09007612530616]]",SimF3_rep1_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0360591411590576,0.108681440353394,2025-06-19 10:40:26.870675,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.58685527172218, -0.668539454153051, -0.773523053233164, -0.887696096455444, 0.76274157111215]",1.09007612530616,0.0,0.14511502746561586,0.021938662089741903,0.47722028469115774,0.21632654490186673
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.50815211461563, -0.678605650106003, -0.64110742259104, -0.875698571940124, 0.849093785189517, NA, -0.102171252250302, 0.446780217901787, NA, NA], [1.044213700469]]",SimF3_rep2_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0389971733093262,0.109170436859131,2025-06-19 10:40:27.064625,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.50815211461563, -0.678605650106003, -0.64110742259104, -0.875698571940124, 0.849093785189517]",1.044213700469,0.0,0.1050181902093984,0.01398115414266786,0.46287261764782217,0.19338133716008363
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.73539376729773, -0.761832497796352, -0.836114361775356, -0.987626674141237, 0.841840411429208, NA, -0.255716607242864, 0.862675063159352, NA, NA], [1.11167752402751]]",SimF3_rep3_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.038914680480957,0.108975887298584,2025-06-19 10:40:27.264193,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.73539376729773, -0.761832497796352, -0.836114361775356, -0.987626674141237, 0.841840411429208]",1.11167752402751,0.0,0.1406603638206012,0.027504378910554395,0.44804700543770976,0.2288914686634512
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.59239799089604, -0.769740378256539, -0.666059656349079, -0.970872116685876, 1.0014681766544, NA, -0.130848159235238, 0.448732267052679, NA, NA], [1.17724564910537]]",SimF3_rep4_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.362055778503418,0.104841232299805,2025-06-19 10:40:27.462968,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.59239799089604, -0.769740378256539, -0.666059656349079, -0.970872116685876, 1.0014681766544]",1.17724564910537,0.0,0.11358824855519267,0.014785762336189046,0.4772942745411314,0.24330602166974488
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.47177508522775, -0.812518202537017, -0.502372747710914, -0.966629262317808, 0.787042728282149, NA, -0.0453458833267202, 0.211748488812604, NA, NA], [1.09680203717799]]",SimF3_rep5_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0350823402404785,0.108737468719482,2025-06-19 10:40:27.979362,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.47177508522775, -0.812518202537017, -0.502372747710914, -0.966629262317808, 0.787042728282149]",1.09680203717799,0.0,0.11585982522041541,0.016339538283875587,0.4842809828033486,0.2141120666961945
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.52898495057778, -0.658831165988718, -0.715259090388237, -0.915841343661388, 0.861361726309853, NA, -0.0895866210454579, 0.521509471390636, NA, NA], [1.07865273261223]]",SimF3_rep6_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0435054302215576,0.103508472442627,2025-06-19 10:40:28.17833,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.52898495057778, -0.658831165988718, -0.715259090388237, -0.915841343661388, 0.861361726309853]",1.07865273261223,0.0,0.11438033347993032,0.01420333271527505,0.4680547553455814,0.20575139685803437
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.57197914672189, -0.74519688463652, -0.773578200737095, -1.17665810401136, 0.929184746240746, NA, -0.114006475900201, 0.557161687885448, NA, NA], [1.16845886722986]]",SimF3_rep7_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0434448719024658,0.10342264175415,2025-06-19 10:40:28.374864,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.57197914672189, -0.74519688463652, -0.773578200737095, -1.17665810401136, 0.929184746240746]",1.16845886722986,0.0,0.11631614363187703,0.019118387255642834,0.4630914250885717,0.2434813434477169
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.64290718839912, -0.709556089340819, -0.621197105207793, -0.904775877321628, 0.761481002711406, NA, -0.18670667137397, 0.556991745004478, NA, NA], [1.0657221074888]]",SimF3_rep8_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0360512733459473,0.114032506942749,2025-06-19 10:40:28.572189,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.64290718839912, -0.709556089340819, -0.621197105207793, -0.904775877321628, 0.761481002711406]",1.0657221074888,0.0,0.10456909353383295,0.011530515602695366,0.4565764481413966,0.19890269806730765
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,10000,"[[1.67846323101824, -0.92231311395817, -0.595229410216201, -0.831669517805896, 0.910297309215793, NA, -0.140120790821931, 0.63589138839341, NA, NA], [1.0785850467718]]",SimF3_rep9_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_10000,0.0349509716033936,0.10718560218811,2025-06-19 10:40:29.045978,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.67846323101824, -0.92231311395817, -0.595229410216201, -0.831669517805896, 0.910297309215793]",1.0785850467718,0.0,0.17204134599584212,0.03282225603007162,0.46077267964313745,0.221242830545014
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.60824236512814, -0.7631931219151, -0.737425549140751, -0.826137946761825, 0.851197731980466, NA, -0.146325395787394, 0.560331081902886, NA, NA], [1.13879664494153]]",SimF3_rep0_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.460768699645996,0.10998010635376,2025-06-19 10:40:29.24179,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.60824236512814, -0.7631931219151, -0.737425549140751, -0.826137946761825, 0.851197731980466]",1.13879664494153,0.0,0.15763907711879885,0.025621367813454827,0.4903430029885866,0.23749410626622655
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.5510646900966, -0.659519384886162, -0.82443740895261, -0.895821210976404, 0.857579410055582, NA, -0.0841032763272699, 0.425123345362643, NA, NA], [1.20819684065022]]",SimF3_rep1_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,1.13858366012573,0.120885610580444,2025-06-19 10:40:26.135201,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.5510646900966, -0.659519384886162, -0.82443740895261, -0.895821210976404, 0.857579410055582]",1.20819684065022,0.0,0.1569612550910669,0.025373436915472558,0.5153761983048507,0.26443446505575596
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.6109677307614, -0.733316703318949, -0.733882621835295, -0.891778995978278, 0.853254978411733, NA, -0.16172330866949, 0.566506138968967, NA, NA], [1.13385104502732]]",SimF3_rep2_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.520124197006226,0.144935846328735,2025-06-19 10:40:27.478178,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.6109677307614, -0.733316703318949, -0.733882621835295, -0.891778995978278, 0.853254978411733]",1.13385104502732,0.0,0.13192065168089215,0.01805003909216605,0.47879392233225726,0.22931139796172936
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.60964874683722, -0.683558552533295, -0.759389337536995, -0.941577861125799, 1.00654946768308, NA, -0.180035027673851, 0.579242284132196, NA, NA], [1.23356726026337]]",SimF3_rep3_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.209603548049927,0.138397455215454,2025-06-19 10:40:28.208659,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.60964874683722, -0.683558552533295, -0.759389337536995, -0.941577861125799, 1.00654946768308]",1.23356726026337,0.0,0.13005505728497443,0.019203532151870244,0.4988024703339728,0.26961764105883806
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.58964190598838, -0.75527432495682, -0.700723442640203, -0.865462602958381, 0.927280043107013, NA, -0.12883959048439, 0.471639909894861, NA, NA], [1.18984227627428]]",SimF3_rep4_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.491351842880249,0.110769271850586,2025-06-19 10:40:28.973256,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.58964190598838, -0.75527432495682, -0.700723442640203, -0.865462602958381, 0.927280043107013]",1.18984227627428,0.0,0.13778460584549282,0.01969255017581005,0.4988808786165435,0.2523645655481017
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.63623608793352, -0.749848527792437, -0.637561872738931, -0.860456103853415, 0.756602549206366, NA, -0.207793139187803, 0.613983167320441, NA, NA], [1.04219088649707]]",SimF3_rep5_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.191289901733398,0.11091160774231,2025-06-19 10:40:29.650209,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.63623608793352, -0.749848527792437, -0.637561872738931, -0.860456103853415, 0.756602549206366]",1.04219088649707,0.0,0.12990194852715947,0.01763542729709788,0.4554007373495612,0.1957231633971729
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.62110665055201, -0.769387769656698, -0.693690848131443, -0.906097308810996, 0.82150632294724, NA, -0.132490171478663, 0.580814746059253, NA, NA], [1.07888400193665]]",SimF3_rep6_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.523159742355347,0.114376783370972,2025-06-19 10:40:30.019488,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.62110665055201, -0.769387769656698, -0.693690848131443, -0.906097308810996, 0.82150632294724]",1.07888400193665,0.0,0.12574580347852718,0.016405613178246417,0.458425199059771,0.20766979258767893
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.55950230161677, -0.672898073220575, -0.765582750617971, -0.94158929697009, 0.852719477474462, NA, -0.151941298776462, 0.503023519913792, NA, NA], [1.15773752268827]]",SimF3_rep7_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.200792551040649,0.1376051902771,2025-06-19 10:40:30.716683,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.55950230161677, -0.672898073220575, -0.765582750617971, -0.94158929697009, 0.852719477474462]",1.15773752268827,0.0,0.1257720135740008,0.016345684830120825,0.48949251326715476,0.2370140992651628
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.57605646849442, -0.694234075980516, -0.710174384765762, -0.887424255040288, 0.905035253008143, NA, -0.172478627278935, 0.478322724003999, NA, NA], [1.19786224017697]]",SimF3_rep8_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.505418539047241,0.110430955886841,2025-06-19 10:40:31.108916,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.57605646849442, -0.694234075980516, -0.710174384765762, -0.887424255040288, 0.905035253008143]",1.19786224017697,0.0,0.12302915397947545,0.01565128027273777,0.5026624948746564,0.25218839130091303
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,Mean.IMP.M,50000,"[[1.57399060691865, -0.74333441195381, -0.640576743491982, -0.874414213464433, 0.822388424200193, NA, -0.131216913380445, 0.510820006257014, NA, NA], [1.06533105271064]]",SimF3_rep9_n115000_d5_corrMIXTURE_NA25_Mean.IMP.M_50000,0.192086458206177,0.113984346389771,2025-06-19 10:40:31.778962,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.57399060691865, -0.74333441195381, -0.640576743491982, -0.874414213464433, 0.822388424200193]",1.06533105271064,0.0,0.11711245770373833,0.014751551748062076,0.4633017626489119,0.20144800176831182
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[0.995319301234936, 1.97313210922361, -3.26565534413016, 2.28500837689057, 0.97773048917604], [0.225658612499307]]",SimF3_rep0_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0034797191619873,0.002568244934082,2025-06-19 10:40:32.139153,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.995319301234936, 1.97313210922361, -3.26565534413016, 2.28500837689057, 0.97773048917604]",0.225658612499307,0.0,1.5209776294971094,5.171952960778201,1.5210359592245317,4.31844776888102
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[1.19282287330043, -0.565474836583656, -1.35973331149344, -0.338520296636323, -0.280836689293906], [1.40452193256336]]",SimF3_rep1_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0193495750427246,0.0150833129882812,2025-06-19 10:40:32.194555,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.19282287330043, -0.565474836583656, -1.35973331149344, -0.338520296636323, -0.280836689293906]",1.40452193256336,0.0,0.7894472775125908,0.5466277300647894,0.9630873906770814,0.7843034182292438
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[1.30349868967373, 0.927845122585636, -3.25668479493063, -0.39498049872149, 0.828152239342978], [2.05336183261606]]",SimF3_rep2_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0034461021423339,0.0025641918182373,2025-06-19 10:40:32.281317,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.30349868967373, 0.927845122585636, -3.25668479493063, -0.39498049872149, 0.828152239342978]",2.05336183261606,0.0,1.0272752827515668,2.075830951616777,1.100220589071216,2.432574928954711
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[1.1467437523719, 1.42054898665881, -1.53925586756609, 0.925736064465624, 0.0414668834868769], [0.401028421160966]]",SimF3_rep3_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0048050880432128,0.0027995109558105,2025-06-19 10:40:32.342307,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.1467437523719, 1.42054898665881, -1.53925586756609, 0.925736064465624, 0.0414668834868769]",0.401028421160966,0.0,1.4247663468012655,2.0108716766322594,1.4265362235090935,1.7025303629566926
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[0.634436754097612, -0.403733218191521, 0.76226492621078, 0.428476359880434, -0.284151738014073], [-0.709869854250831]]",SimF3_rep4_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0034565925598144,0.0026133060455322,2025-06-19 10:40:32.410219,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.634436754097612, -0.403733218191521, 0.76226492621078, 0.428476359880434, -0.284151738014073]",-0.709869854250831,0.0,1.5082118342898803,1.2528486559753587,1.517083697078558,1.1280264149751484
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[1.84045082424636, -0.896417364546325, -0.631553046300075, -1.29027296451081, -0.18269050609671], [1.24138973343403]]",SimF3_rep5_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0035154819488525,0.002598762512207,2025-06-19 10:40:32.472027,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.84045082424636, -0.896417364546325, -0.631553046300075, -1.29027296451081, -0.18269050609671]",1.24138973343403,0.0,0.46857435373099104,0.25683040083554276,0.6441778354276105,0.4708667457421876
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[1.3277991667576, -0.477458255458331, -1.54724261836418, -0.331996237955291, 0.117006397823771], [1.32984677605933]]",SimF3_rep6_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0039031505584716,0.0026509761810302,2025-06-19 10:40:32.535627,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.3277991667576, -0.477458255458331, -1.54724261836418, -0.331996237955291, 0.117006397823771]",1.32984677605933,0.0,0.6925876368507897,0.45072510981285774,0.8602584473940484,0.6703529994766138
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[2.39158212232325, -1.36859411578748, -1.33816802460119, -1.3175272002663, 0.410384367460679], [2.21931140410547]]",SimF3_rep7_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0035429000854492,0.0026590824127197,2025-06-19 10:40:32.615689,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[2.39158212232325, -1.36859411578748, -1.33816802460119, -1.3175272002663, 0.410384367460679]",2.21931140410547,0.0,0.3475701882367492,0.41688091917270426,0.6689091984555007,1.1682912840426856
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[2.24916882683206, 0.389563785125049, -2.07877143233092, -3.12031658237542, 0.00980242902153818], [2.60440099028251]]",SimF3_rep8_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0034313201904296,0.0025033950805664,2025-06-19 10:40:32.674093,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[2.24916882683206, 0.389563785125049, -2.07877143233092, -3.12031658237542, 0.00980242902153818]",2.60440099028251,0.0,0.6651880805185156,1.7442199623396462,0.8275752218483721,2.584000721647125
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,05.IMP,100,"[[1.8763394479151, -1.99111334043689, -1.40484057758706, -0.42072186732633, -1.01836734896776], [2.45209137791707]]",SimF3_rep9_n115000_d5_corrMIXTURE_NA25_05.IMP_100,0.0032224655151367,0.0024864673614502,2025-06-19 10:40:32.730292,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.8763394479151, -1.99111334043689, -1.40484057758706, -0.42072186732633, -1.01836734896776]",2.45209137791707,0.0,0.9084122499782334,1.3417417585819291,1.0565693319738063,2.1202434864274795
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,05.IMP,500,"[[1.23299636408365, -0.303320665284489, -0.95150847637515, -0.224144708359129, -0.236570730856126], [0.910692718984853]]",SimF3_rep0_n115000_d5_corrMIXTURE_NA25_05.IMP_500,0.0079874992370605,0.0036063194274902,2025-06-19 10:40:32.785478,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.23299636408365, -0.303320665284489, -0.95150847637515, -0.224144708359129, -0.236570730856126]",0.910692718984853,0.0,0.7395660915706437,0.4724717939778878,0.871126981616465,0.5319533663835773
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,05.IMP,500,"[[1.55705107039865, -0.196825188577323, -1.48608190869125, -0.832513666901875, -0.341627970523553], [1.54562548739233]]",SimF3_rep1_n115000_d5_corrMIXTURE_NA25_05.IMP_500,0.0049114227294921,0.0033254623413085,2025-06-19 10:40:32.850371,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.55705107039865, -0.196825188577323, -1.48608190869125, -0.832513666901875, -0.341627970523553]",1.54562548739233,0.0,0.71387266255904,0.5218083674897673,0.888246750683444,0.832999997454269
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,05.IMP,500,"[[1.39585645161267, -0.0841389966595699, -0.96417298078251, -0.827801023722381, -0.0399555764752227], [1.10392843201064]]",SimF3_rep2_n115000_d5_corrMIXTURE_NA25_05.IMP_500,0.0081839561462402,0.0055193901062011,2025-06-19 10:40:29.026688,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.39585645161267, -0.0841389966595699, -0.96417298078251, -0.827801023722381, -0.0399555764752227]",1.10392843201064,0.0,0.5453783558058051,0.28009481505271716,0.7403608455533801,0.43652200971084265
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,05.IMP,500,"[[1.32793906714028, -0.581148411305777, -0.458210193439371, -0.56465257616743, -0.271355084260535], [0.8590860983949]]",SimF3_rep3_n115000_d5_corrMIXTURE_NA25_05.IMP_500,0.0213494300842285,0.0709939002990723,2025-06-19 10:40:29.130084,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.32793906714028, -0.581148411305777, -0.458210193439371, -0.56465257616743, -0.271355084260535]",0.8590860983949,0.0,0.5840151345446138,0.32886056567557354,0.7385961667275818,0.39705529213887325
