"set_up","method","n_train","estimated_beta","file_name","running_time_train","running_time_pred","running_datetime"
"SimB_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.38746559348897, -0.207999967551721, -0.98186424880328, -0.843867600597409, 1.16902732662772], [0.399228344560655]]","SimB_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.39808988571167,0.00834321975708008,"2025-06-09 18:41:12.336699"
"SimB_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.68059690793404, -0.239202907297245, -0.920297291831657, -0.207487287250789, 1.02802088151259], [0.274120928447967]]","SimB_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.330456972122192,0.00858449935913086,"2025-06-09 18:41:12.805382"
"SimB_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.60612162835908, 0.500348403249236, -0.257790343150484, -1.36480635824644, 0.5347551693313], [0.368640310333748]]","SimB_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.707603216171265,0.00831437110900879,"2025-06-09 18:41:13.275727"
"SimB_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.09272215020364, -0.379138175397911, -1.06563476489333, -0.737949765346139, 1.40112107793632], [-0.0404566226333063]]","SimB_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.314801216125488,0.00819134712219238,"2025-06-09 18:41:14.050782"
"SimB_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.87066954911779, -0.630721058403986, -1.01147570575137, -0.94343408368458, 1.73567304167973], [-0.186601667975864]]","SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.320959806442261,0.0084383487701416,"2025-06-09 18:41:14.432854"
"SimB_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.6367918014558, -0.236617631088686, 0.0125430609915322, -2.11209902725085, 1.19057804145485], [0.30043608331143]]","SimB_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.327109336853027,0.00844788551330566,"2025-06-09 18:41:14.828955"
"SimB_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.65612715942277, -0.494155911982287, -0.550335455942902, -1.09402592650988, 0.889560279018531], [0.179797446471041]]","SimB_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.320307016372681,0.00827836990356445,"2025-06-09 18:41:15.225896"
"SimB_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[2.85415437557527, 0.401829769796179, 0.335115912285654, -3.22565248900967, 2.08102496285369], [0.581367669553711]]","SimB_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.339879512786865,0.00843429565429688,"2025-06-09 18:41:15.622876"
"SimB_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[2.75892957849957, -1.08493221545192, 0.720993996470528, -3.47519560812979, 2.35904102181134], [-0.00189907236342055]]","SimB_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.322677135467529,0.015195369720459,"2025-06-09 18:41:16.035159"
"SimB_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.82115384606615, -0.686434545410136, -0.35241026112516, -1.51630626043862, 0.968022456684177], [0.360333455628016]]","SimB_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.360421657562256,0.00894403457641602,"2025-06-09 18:41:16.444979"
"SimB_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.63712221055706, -0.0295047998772017, -0.697677840730769, -0.736301172068689, 0.856255255579711], [0.359572879071247]]","SimB_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.755135536193848,0.00827550888061523,"2025-06-09 18:41:16.875082"
"SimB_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.85068685715214, -0.331571416491027, -0.731283185551093, -0.982132605058765, 0.98131018393754], [0.175197811117745]]","SimB_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.326122522354126,0.00847768783569336,"2025-06-09 18:41:19.207724"
"SimB_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.46306347992009, -0.388052764152674, -0.541311457509079, -0.6789614226089, 0.515243628750124], [0.0461929645397769]]","SimB_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.343409299850464,0.00838303565979004,"2025-06-09 18:41:19.600872"
"SimB_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.35233132929851, -0.15370208957223, -0.451235046816119, -0.784390827923312, 0.812669789488405], [0.0755186923601788]]","SimB_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.682318925857544,0.00848078727722168,"2025-06-09 18:41:20.010906"
"SimB_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.50577846128146, -0.465963173196782, -0.574038783625054, -0.75208521705643, 1.00004567416728], [0.0219909202546297]]","SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.327797412872314,0.00851917266845703,"2025-06-09 18:41:20.769245"
"SimB_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.74023234934022, -0.116878479375051, -0.583307917580745, -1.19768027324877, 1.30398006084012], [0.287309914433935]]","SimB_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.38817024230957,0.00853252410888672,"2025-06-09 18:41:21.164382"
"SimB_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.69210699110215, -0.00905943017420672, -0.342767284793085, -1.23645795972625, 1.01176654511091], [0.196708371859064]]","SimB_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.405814170837402,0.00841164588928223,"2025-06-09 18:41:21.618806"
