set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,true_intercept,center_X,pred_beta,pred_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.IMP,1000,"[[1.61188113772295, -0.0546701304167651, -0.422309539540695, -1.01406144963009, 0.863173358422394], [0.0395143161055503]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.IMP_1000,3.68182277679443,0.112347602844238,2025-06-09 18:41:10.40377,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.61188113772295, -0.0546701304167651, -0.422309539540695, -1.01406144963009, 0.863173358422394]",0.0395143161055503,0.2507960949400976,0.06503646680613286,0.25146436549927254,0.05445728586799226
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.IMP,5000,"[[1.61070775763059, -0.326053185822969, -0.532355152562411, -1.0340684594054, 0.878226869175813], [0.197836114374494]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.IMP_5000,4.80738067626953,0.114778280258179,2025-06-09 18:41:57.18897,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.61070775763059, -0.326053185822969, -0.532355152562411, -1.0340684594054, 0.878226869175813]",0.197836114374494,0.12393239037254819,0.016701474549573707,0.15292661328562754,0.020441083483111067
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.IMP,10000,"[[1.71837641221032, -0.363733790425904, -0.565715413190489, -1.02453402321114, 0.867919443577349], [0.200765452970345]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.IMP_10000,6.66972136497498,0.116010189056396,2025-06-09 18:42:56.823533,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.71837641221032, -0.363733790425904, -0.565715413190489, -1.02453402321114, 0.867919443577349]",0.20076545297034498,0.11944936080905252,0.014823760923896877,0.1480912424180918,0.019070928620978696
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.IMP,50000,"[[1.69640711333288, -0.345022361351866, -0.506611650486705, -1.08727322144565, 0.876487027366852], [0.176165347995185]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.IMP_50000,19.680008888244604,0.21660685539245605,2025-06-09 18:45:16.486053,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.69640711333288, -0.345022361351866, -0.506611650486705, -1.08727322144565, 0.876487027366852]",0.176165347995185,0.12188594575429042,0.015426432312237736,0.14410687059599767,0.018027731899242217
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.M.IMP,100,"[[1.22038314548635, -0.2358249164842, -0.488748843679249, -0.880196791317503, 1.02254838339802], [-0.126126738034361]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.M.IMP_100,2.861980676651,0.0976765155792236,2025-06-09 18:47:13.507045,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.22038314548635, -0.2358249164842, -0.488748843679249, -0.880196791317503, 1.02254838339802]",-0.12612673803436097,0.22776291351134664,0.07358366368533162,0.23706617756202197,0.06397104541230773
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.M.IMP,500,"[[0.99339503469508, -0.181567454638103, -0.420221988011034, -0.471484534605566, 0.598715208268807], [0.10916712260241]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.M.IMP_500,2.9793288707733194,0.0894782543182373,2025-06-09 18:47:44.412805,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.99339503469508, -0.181567454638103, -0.420221988011034, -0.471484534605566, 0.598715208268807]",0.10916712260241,0.21025849102072783,0.20554439084456924,0.225357607357491,0.17327323581335596
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.M.IMP,1000,"[[0.869143332480991, -0.0218703879510852, -0.328798195061437, -0.586419117100673, 0.456159437595376], [0.0847315447025369]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.M.IMP_1000,3.2023730278015097,0.091386079788208,2025-06-09 18:48:17.898786,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.869143332480991, -0.0218703879510852, -0.328798195061437, -0.586419117100673, 0.456159437595376]",0.0847315447025369,0.25630453653034846,0.2724519875088779,0.2657707863249963,0.22823989536867786
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.M.IMP,5000,"[[0.853685319367899, -0.0672975397811697, -0.376938117667394, -0.573967266954225, 0.447889590053456], [0.21075126875065]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.M.IMP_5000,4.4455478191375715,0.108993768692017,2025-06-09 18:48:58.954406,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.853685319367899, -0.0672975397811697, -0.376938117667394, -0.573967266954225, 0.447889590053456]",0.21075126875064998,0.22958470887478286,0.2673095270315737,0.28829721892430016,0.23016062207297952
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.M.IMP,10000,"[[0.969453927394949, -0.0631679524661, -0.38585529320163, -0.563665833939207, 0.414270771503026], [0.19832210578905]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.M.IMP_10000,6.14761686325073,0.12336874008178697,2025-06-09 18:49:55.248765,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.969453927394949, -0.0631679524661, -0.38585529320163, -0.563665833939207, 0.414270771503026]",0.19832210578904996,0.24488682984662868,0.24259997021967333,0.28971483355051697,0.20872191812382831
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.M.IMP,50000,"[[0.926987249779685, -0.0528395574697427, -0.356235126532718, -0.603387887960401, 0.42733987133252], [0.193474376347656]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.M.IMP_50000,21.4333417415619,0.598932504653931,2025-06-09 18:42:20.780462,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.926987249779685, -0.0528395574697427, -0.356235126532718, -0.603387887960401, 0.42733987133252]",0.193474376347656,0.23893351843886812,0.2481336019017007,0.28393008528450364,0.21301672396860297
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.M.IMP,100,"[[1.69334426705397, -0.345745130673582, -0.567590153835749, -1.17744539791357, 1.47784240154728], [-0.163272621952699]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.M.IMP_100,3.55478286743164,0.10589385032653803,2025-06-09 18:44:28.595655,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.69334426705397, -0.345745130673582, -0.567590153835749, -1.17744539791357, 1.47784240154728]",-0.163272621952699,0.24067748784510884,0.09261368139756973,0.24842647739251883,0.08162105934452628
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.M.IMP,500,"[[1.35773827190215, -0.287666674452842, -0.547515750263849, -0.7093518495347, 0.893810812865813], [0.0734988692923457]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.M.IMP_500,3.79772138595581,0.0995969772338867,2025-06-09 18:45:07.597893,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.35773827190215, -0.287666674452842, -0.547515750263849, -0.7093518495347, 0.893810812865813]",0.0734988692923457,0.18704678880148243,0.06190231660355454,0.19104511542725874,0.052485611134171016
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.M.IMP,1000,"[[1.44635887473846, -0.0276577417185199, -0.482605605439442, -0.892611507208277, 0.818134715029019], [0.0584109769410365]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.M.IMP_1000,4.074542760849,0.100781679153442,2025-06-09 18:45:48.8806,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.44635887473846, -0.0276577417185199, -0.482605605439442, -0.892611507208277, 0.818134715029019]",0.0584109769410365,0.2607243759344173,0.08193802667569772,0.2624042724755434,0.06885032926761582
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.M.IMP,5000,"[[1.51513870848131, -0.293770352329773, -0.53583676018211, -1.0349102098815, 0.881697356626362], [0.200839370684537]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.M.IMP_5000,5.8409497737884495,0.121494293212891,2025-06-09 18:46:40.586173,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.51513870848131, -0.293770352329773, -0.53583676018211, -1.0349102098815, 0.881697356626362]",0.200839370684537,0.137458899247848,0.022962755152795788,0.16647849779983703,0.025858371430156634
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.M.IMP,10000,"[[1.62445404081922, -0.312338125611945, -0.552951557526227, -1.00062763178375, 0.842423890318127], [0.197237957874672]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.M.IMP_10000,7.80293679237366,0.13629269599914598,2025-06-09 18:47:52.60966,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.62445404081922, -0.312338125611945, -0.552951557526227, -1.00062763178375, 0.842423890318127]",0.197237957874672,0.1319315454877517,0.019205366112862242,0.15968397866377548,0.02248827376514702
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.M.IMP,50000,"[[1.6168446312759, -0.291725497592318, -0.503751381498728, -1.06342663806391, 0.865082633553882], [0.189597753865384]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.M.IMP_50000,26.3653993606567,0.576413631439209,2025-06-09 18:50:50.184857,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.6168446312759, -0.291725497592318, -0.503751381498728, -1.06342663806391, 0.865082633553882]",0.18959775386538397,0.13906532419147835,0.020632711053516516,0.1633818927706387,0.023185143923063548
